amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
3747.87,2021-03-01,89709,979,9,1,1,2021-03-31,True
3033.6,2020-01-24,16513,668,8,2,1,2020-02-23,False
2938.32,2019-12-22,26912,735,7,2,3,2020-01-21,False
7967.98,2020-02-05,19998,991,8,1,2,2020-03-06,False
2406.67,2021-08-11,63578,460,4,1,2,2021-09-10,False
9056.3,2022-04-10,2227,450,1,2,1,2022-05-10,False
5218.33,2020-11-10,56015,514,8,1,2,2020-12-10,False
9408.04,2022-08-26,79850,304,3,1,1,2022-09-25,False
1050.47,2021-02-18,80416,245,7,1,2,2021-03-20,False
6453.36,2022-10-17,50033,550,2,1,2,2022-11-16,False
410.58,2023-03-17,47529,68,3,2,2,2023-04-16,True
308.24,2022-06-28,12010,545,6,1,1,2022-07-28,True
520.63,2020-11-11,22310,680,3,2,2,2020-12-11,True
8950.96,2020-03-25,86442,1,2,1,2,2020-04-24,False
568.14,2023-03-13,36436,156,7,1,2,2023-04-12,False
8573.24,2020-11-11,66903,127,1,1,3,2020-12-11,False
3764.18,2023-03-21,74127,811,7,1,3,2023-04-20,False
9844.33,2020-03-11,93181,566,8,1,1,2020-04-10,True
5875.43,2021-09-04,82397,202,3,2,2,2021-10-04,False
1037.97,2019-04-07,87782,646,5,2,2,2019-05-07,False
5980.78,2021-11-30,53450,790,7,1,2,2021-12-30,True
4792.8,2022-03-14,69705,113,7,2,1,2022-04-13,False
3018.53,2020-05-27,93652,508,6,1,3,2020-06-26,True
7922.62,2020-08-11,66937,356,8,1,1,2020-09-10,False
6258.15,2022-06-24,46741,630,6,1,3,2022-07-24,True
8782.26,2021-04-05,8828,652,5,1,3,2021-05-05,False
7215.32,2022-11-03,20490,829,9,2,3,2022-12-03,False
886.01,2020-02-18,62247,999,2,1,1,2020-03-19,False
6275.13,2019-10-01,79476,250,9,2,3,2019-10-31,False
4588.96,2022-01-16,22280,570,5,2,3,2022-02-15,True
2282.83,2020-01-11,35853,860,4,2,1,2020-02-10,False
3001.32,2018-06-07,68616,34,9,2,2,2018-07-07,True
4579.51,2020-09-24,91226,231,3,1,2,2020-10-24,True
8836.23,2021-08-25,44119,499,5,2,1,2021-09-24,True
5931.02,2022-08-30,30529,520,8,2,3,2022-09-29,False
9401.85,2020-06-27,15761,614,8,1,3,2020-07-27,False
2730.31,2019-11-08,18829,28,7,1,1,2019-12-08,True
3690.45,2020-08-11,87831,578,3,1,3,2020-09-10,False
4266.08,2020-09-25,93704,244,9,1,3,2020-10-25,True
8898.29,2022-01-21,52040,137,1,2,1,2022-02-20,True
4247.3,2021-04-21,89435,216,2,1,2,2021-05-21,True
9993.26,2020-10-18,54309,951,7,2,2,2020-11-17,True
3073.3,2018-11-16,16934,399,8,1,1,2018-12-16,True
286.63,2022-05-09,30232,436,2,2,2,2022-06-08,True
7346.06,2019-09-14,28076,173,7,1,2,2019-10-14,True
3022.59,2020-10-14,48434,345,9,1,2,2020-11-13,True
2288.0,2020-10-12,11777,20,2,2,3,2020-11-11,True
8515.93,2020-09-09,21732,101,4,1,3,2020-10-09,False
5845.89,2019-04-03,98094,16,7,1,2,2019-05-03,True
2605.89,2018-11-23,93407,681,4,2,1,2018-12-23,True
6938.65,2021-10-20,40776,281,5,2,3,2021-11-19,True
5381.42,2022-03-06,76937,884,7,1,2,2022-04-05,True
2865.92,2022-03-16,24345,71,5,2,3,2022-04-15,False
3491.56,2023-02-04,32061,901,4,1,2,2023-03-06,False
428.26,2022-01-18,10100,2,2,2,1,2022-02-17,False
2660.78,2018-04-06,62688,568,3,2,1,2018-05-06,True
6026.72,2021-09-28,13932,363,8,2,3,2021-10-28,False
1200.41,2018-09-03,3170,692,5,2,2,2018-10-03,True
9553.79,2021-01-08,26096,604,7,2,3,2021-02-07,True
1939.89,2020-11-13,31961,976,2,1,2,2020-12-13,False
3039.57,2020-09-02,68239,650,1,2,2,2020-10-02,False
8350.22,2019-02-12,3002,864,5,1,3,2019-03-14,True
651.87,2022-02-28,39635,55,7,2,2,2022-03-30,True
2840.07,2020-05-28,49586,380,8,2,2,2020-06-27,False
2834.17,2020-08-16,46690,124,5,1,2,2020-09-15,True
8987.52,2021-10-31,38965,201,5,2,2,2021-11-30,True
7114.83,2019-02-24,97116,207,8,2,3,2019-03-26,False
1980.39,2021-05-21,38168,984,9,2,3,2021-06-20,True
5255.21,2019-11-09,99968,713,3,2,3,2019-12-09,True
3848.24,2018-04-25,67028,285,8,1,3,2018-05-25,False
7965.3,2021-09-24,96440,691,4,2,3,2021-10-24,True
9331.99,2018-05-02,49922,984,1,1,2,2018-06-01,True
2933.58,2018-10-21,23446,756,2,2,2,2018-11-20,False
2472.71,2021-02-18,20570,639,2,2,3,2021-03-20,False
6749.91,2022-01-10,91232,542,2,2,1,2022-02-09,True
727.56,2022-12-29,38017,601,7,2,1,2023-01-28,True
4493.32,2020-07-12,53347,342,3,2,2,2020-08-11,False
4444.81,2021-05-25,49668,430,2,2,2,2021-06-24,False
9897.61,2018-08-31,3952,303,6,2,1,2018-09-30,False
7320.13,2023-02-03,12585,159,3,2,3,2023-03-05,True
6174.89,2020-10-13,95415,623,5,2,1,2020-11-12,False
8137.5,2020-09-08,17089,49,9,2,2,2020-10-08,True
171.18,2018-06-21,44908,827,3,1,1,2018-07-21,True
2968.22,2022-01-30,69914,706,8,2,3,2022-03-01,False
4162.74,2019-12-19,90957,981,9,2,3,2020-01-18,True
3647.01,2020-12-10,58425,721,5,1,2,2021-01-09,False
8978.55,2022-03-09,71383,220,1,1,2,2022-04-08,True
545.83,2022-10-22,47521,144,1,2,1,2022-11-21,False
310.52,2021-09-24,65051,114,2,1,1,2021-10-24,True
1211.11,2021-03-27,90796,232,7,2,3,2021-04-26,False
3971.87,2020-12-27,10272,865,5,1,3,2021-01-26,True
3347.38,2022-07-23,45493,131,4,2,3,2022-08-22,True
1231.8,2020-03-01,37710,314,2,2,2,2020-03-31,True
2184.81,2019-09-03,42115,289,4,1,3,2019-10-03,False
1273.01,2019-08-06,80372,676,3,2,1,2019-09-05,False
707.01,2022-02-07,72152,247,8,2,1,2022-03-09,True
8736.21,2020-04-03,26080,116,5,2,2,2020-05-03,True
6161.35,2021-02-19,83167,890,7,1,1,2021-03-21,False
8646.6,2021-11-15,32465,398,6,1,1,2021-12-15,True
6203.54,2021-01-02,85223,773,5,2,2,2021-02-01,False
6603.22,2022-05-23,92453,266,3,1,3,2022-06-22,True
8688.77,2020-02-14,92114,768,7,2,1,2020-03-15,True
1580.1,2019-08-17,3126,731,7,1,1,2019-09-16,True
9434.05,2020-11-03,690,465,9,1,3,2020-12-03,True
1042.71,2018-09-16,62007,236,1,2,3,2018-10-16,True
3463.98,2022-06-29,21042,686,4,2,2,2022-07-29,True
9648.02,2018-06-07,11792,626,2,2,1,2018-07-07,True
6728.55,2022-06-02,87510,117,7,1,2,2022-07-02,True
444.91,2018-12-28,55733,1000,6,2,3,2019-01-27,True
2947.67,2019-01-04,79222,558,2,1,1,2019-02-03,True
9946.99,2021-06-11,41559,566,5,1,2,2021-07-11,True
4078.08,2019-07-04,53989,480,5,2,3,2019-08-03,False
7296.69,2020-03-17,85690,971,7,1,2,2020-04-16,True
6261.07,2019-02-28,21957,967,5,1,2,2019-03-30,False
7031.46,2018-12-17,24809,464,3,1,1,2019-01-16,False
2703.57,2022-07-08,15426,897,7,1,3,2022-08-07,True
826.83,2019-04-30,8225,465,1,2,2,2019-05-30,True
352.1,2020-03-15,25089,956,5,1,3,2020-04-14,True
711.61,2019-03-17,77219,978,9,2,2,2019-04-16,False
6671.94,2021-08-23,90122,449,2,1,2,2021-09-22,True
7385.24,2022-05-10,25768,40,8,2,2,2022-06-09,True
942.66,2022-12-14,60249,827,4,1,3,2023-01-13,True
8383.06,2021-04-18,44743,769,5,2,2,2021-05-18,False
4936.32,2019-07-10,1847,228,7,2,1,2019-08-09,True
3997.96,2020-10-15,97231,701,6,1,2,2020-11-14,True
5716.01,2019-12-24,58095,956,7,1,2,2020-01-23,False
9810.44,2018-05-26,76823,698,3,1,2,2018-06-25,True
3984.67,2018-10-17,82408,605,5,2,1,2018-11-16,True
4545.6,2018-11-27,14088,841,3,2,3,2018-12-27,True
9353.56,2020-04-14,7674,904,6,1,1,2020-05-14,True
9371.7,2022-11-23,86727,424,1,2,3,2022-12-23,False
3952.18,2021-11-15,21589,431,6,1,3,2021-12-15,True
5085.17,2018-08-17,49529,880,8,2,3,2018-09-16,True
131.49,2022-08-28,88832,449,1,1,1,2022-09-27,True
5062.92,2021-04-28,45617,917,4,2,2,2021-05-28,True
9337.37,2020-05-26,9316,619,6,2,1,2020-06-25,True
9041.74,2018-12-25,66813,908,9,1,1,2019-01-24,True
393.78,2021-11-05,93409,756,2,2,3,2021-12-05,True
5918.87,2019-03-11,2088,576,9,1,2,2019-04-10,True
7834.58,2019-03-13,43976,872,6,1,2,2019-04-12,True
4539.54,2018-10-26,41702,195,8,2,1,2018-11-25,True
7694.44,2018-11-15,20191,540,9,2,1,2018-12-15,False
7657.89,2021-03-11,24452,421,4,1,2,2021-04-10,True
7184.93,2020-05-19,58815,503,2,1,1,2020-06-18,True
6975.12,2021-03-13,26312,758,8,1,2,2021-04-12,True
683.18,2022-05-10,92395,405,6,1,1,2022-06-09,False
8974.03,2019-12-09,41983,581,6,2,2,2020-01-08,False
1181.13,2019-02-17,63030,849,9,2,1,2019-03-19,False
999.51,2021-05-10,89565,431,5,2,1,2021-06-09,True
7726.57,2021-03-31,52121,137,7,1,3,2021-04-30,True
8805.7,2018-05-23,29295,335,2,1,1,2018-06-22,False
6659.55,2020-03-05,13739,329,2,2,2,2020-04-04,False
2101.1,2018-12-26,43720,456,6,1,2,2019-01-25,False
9008.59,2022-10-16,45463,338,4,2,1,2022-11-15,True
1426.63,2019-01-07,81210,822,2,2,1,2019-02-06,False
2410.14,2021-01-01,64218,792,8,2,1,2021-01-31,True
1061.28,2021-11-25,29335,483,1,2,3,2021-12-25,True
73.24,2018-11-16,64152,707,5,1,2,2018-12-16,True
5007.68,2022-03-24,52423,335,9,1,3,2022-04-23,True
6170.07,2021-02-04,72623,310,3,1,1,2021-03-06,True
6736.08,2019-05-01,66797,300,7,1,2,2019-05-31,True
4341.65,2021-01-19,44360,812,8,2,1,2021-02-18,True
9156.02,2022-12-13,72208,726,2,1,1,2023-01-12,False
5619.27,2020-11-13,62414,686,5,1,3,2020-12-13,True
308.7,2022-11-21,94981,52,2,2,2,2022-12-21,True
4663.22,2018-06-27,27127,401,3,2,3,2018-07-27,True
3351.73,2020-10-04,23562,271,9,2,2,2020-11-03,True
4757.07,2019-08-24,90590,478,7,2,1,2019-09-23,True
305.58,2020-09-02,72959,204,4,1,1,2020-10-02,False
9615.55,2022-12-08,59421,478,9,1,1,2023-01-07,True
8552.26,2020-04-09,46675,818,9,2,1,2020-05-09,False
9201.85,2018-09-10,94195,971,9,1,1,2018-10-10,True
9893.6,2021-06-20,50923,695,1,1,2,2021-07-20,False
3532.64,2022-08-05,71906,962,7,1,2,2022-09-04,False
8064.97,2018-04-06,51616,819,4,1,1,2018-05-06,True
2656.72,2019-01-06,17914,219,5,2,1,2019-02-05,False
3671.75,2018-07-05,8441,125,8,2,3,2018-08-04,False
1922.31,2019-03-19,40229,432,7,2,3,2019-04-18,False
961.49,2022-01-22,30017,955,5,2,2,2022-02-21,True
9483.89,2022-09-24,81362,21,9,2,1,2022-10-24,True
2822.97,2020-11-18,32388,524,9,1,2,2020-12-18,False
8241.45,2021-11-30,12650,40,2,2,1,2021-12-30,True
5140.58,2021-07-31,98366,844,7,1,3,2021-08-30,True
6944.11,2022-10-20,25857,367,6,1,2,2022-11-19,True
939.21,2018-04-16,34462,452,2,1,2,2018-05-16,True
1380.25,2019-05-07,53844,809,9,1,1,2019-06-06,False
9425.9,2022-05-11,16308,534,4,1,2,2022-06-10,True
2990.74,2018-04-04,60837,779,3,1,3,2018-05-04,False
2573.2,2018-09-21,31514,696,9,2,3,2018-10-21,False
2954.23,2022-12-23,81630,273,7,2,3,2023-01-22,True
6608.12,2019-06-10,73768,839,4,2,2,2019-07-10,False
1018.51,2022-01-02,45883,938,3,1,1,2022-02-01,True
7198.93,2018-11-13,50091,239,3,2,1,2018-12-13,False
6864.93,2021-09-15,69007,806,7,2,1,2021-10-15,False
3397.35,2018-07-07,82299,40,9,1,2,2018-08-06,False
5109.31,2021-04-07,30171,523,2,1,1,2021-05-07,True
1175.2,2019-01-05,78827,549,5,2,3,2019-02-04,False
26.57,2021-03-04,11824,341,9,1,1,2021-04-03,False
5960.94,2018-12-08,23199,328,7,2,1,2019-01-07,False
38.47,2018-08-10,79964,693,7,1,2,2018-09-09,True
1001.3,2021-01-16,73457,468,9,1,2,2021-02-15,True
3273.11,2020-05-25,6599,597,5,2,2,2020-06-24,True
4186.94,2019-01-27,78542,834,2,2,3,2019-02-26,False
9473.85,2019-05-05,57317,112,4,2,1,2019-06-04,True
7483.17,2019-11-02,27926,515,5,1,3,2019-12-02,False
7019.89,2019-04-04,67941,547,7,1,3,2019-05-04,True
6523.81,2019-11-29,34707,118,9,2,2,2019-12-29,True
858.95,2020-08-09,45402,133,3,2,2,2020-09-08,False
680.46,2022-08-26,97683,3,6,2,3,2022-09-25,True
3887.59,2022-05-05,82342,114,6,1,1,2022-06-04,False
502.12,2019-05-18,60300,432,9,1,2,2019-06-17,False
8156.95,2020-07-18,37216,345,2,1,2,2020-08-17,True
9549.15,2019-04-20,80609,896,4,2,2,2019-05-20,True
4939.95,2021-10-26,60122,326,6,2,1,2021-11-25,False
1268.19,2021-09-30,5467,945,7,1,1,2021-10-30,False
7411.52,2021-07-19,94495,834,5,1,1,2021-08-18,False
3284.3,2022-05-08,51042,13,7,2,1,2022-06-07,False
6522.53,2022-06-03,39661,705,8,1,3,2022-07-03,True
3594.19,2019-06-02,11020,741,5,1,1,2019-07-02,True
9333.04,2019-08-26,98899,720,4,1,2,2019-09-25,True
1789.19,2020-07-22,82142,509,1,2,1,2020-08-21,True
6721.3,2019-01-08,74809,6,5,2,1,2019-02-07,False
820.52,2022-04-03,4661,555,9,2,2,2022-05-03,False
8003.64,2022-08-05,19081,604,6,2,3,2022-09-04,True
1893.26,2018-09-06,625,399,5,2,2,2018-10-06,False
9547.94,2020-09-06,92446,392,6,1,2,2020-10-06,True
3245.08,2019-08-27,91339,667,8,1,3,2019-09-26,False
8980.83,2018-11-16,63300,304,2,2,3,2018-12-16,True
8955.65,2020-01-28,61722,647,9,2,2,2020-02-27,False
4990.51,2020-05-12,53183,562,1,1,2,2020-06-11,True
9855.52,2019-11-09,31430,453,7,2,1,2019-12-09,False
4841.68,2019-01-24,11932,274,4,1,3,2019-02-23,True
2180.34,2018-05-08,25975,182,2,1,3,2018-06-07,False
5822.68,2018-10-24,92833,184,2,1,1,2018-11-23,False
3373.09,2019-01-06,1831,564,8,1,2,2019-02-05,True
1427.3,2020-12-20,87799,756,8,1,3,2021-01-19,False
753.9,2018-08-03,7752,209,6,1,2,2018-09-02,True
8000.84,2020-04-03,16398,303,9,2,2,2020-05-03,False
399.25,2018-08-30,95359,831,2,1,2,2018-09-29,True
2076.8,2021-09-06,58510,380,1,1,3,2021-10-06,True
6421.65,2021-08-08,23122,969,7,2,1,2021-09-07,True
5383.4,2018-08-09,73155,78,3,2,2,2018-09-08,True
1143.34,2019-06-30,46407,711,2,1,3,2019-07-30,True
8311.58,2019-02-09,75820,928,9,2,2,2019-03-11,False
5453.36,2019-07-23,53368,557,3,1,3,2019-08-22,True
3136.41,2020-04-09,66123,496,1,1,1,2020-05-09,True
5763.84,2019-07-09,17247,583,2,2,1,2019-08-08,False
3559.85,2022-07-23,93162,952,7,1,2,2022-08-22,True
7157.54,2020-05-08,89517,532,1,1,1,2020-06-07,False
9604.1,2021-11-08,87353,940,4,1,1,2021-12-08,False
2983.74,2022-02-15,95387,851,8,2,2,2022-03-17,False
5400.02,2019-01-07,36716,904,9,1,3,2019-02-06,True
8211.77,2020-01-14,81764,769,3,2,3,2020-02-13,True
1382.22,2020-11-15,47159,935,1,2,2,2020-12-15,True
6098.96,2020-10-09,38801,288,5,1,2,2020-11-08,False
1134.44,2022-01-27,4098,347,6,2,2,2022-02-26,False
4876.76,2021-04-27,18513,403,5,1,3,2021-05-27,False
4182.94,2020-11-23,68585,750,2,1,2,2020-12-23,False
588.49,2019-07-02,55109,895,8,1,2,2019-08-01,True
4381.0,2022-04-22,43813,236,6,1,1,2022-05-22,True
4014.04,2023-02-15,83299,189,4,1,1,2023-03-17,True
2237.25,2022-02-20,38684,948,2,2,3,2022-03-22,True
3892.8,2021-02-13,77784,976,4,2,1,2021-03-15,True
3515.65,2021-06-20,36079,709,3,2,1,2021-07-20,False
4202.57,2022-05-08,83903,386,6,2,2,2022-06-07,True
8363.13,2022-01-20,53986,20,9,1,2,2022-02-19,False
5000.56,2019-07-30,88457,544,3,2,3,2019-08-29,True
4085.7,2020-03-04,31177,689,3,2,2,2020-04-03,False
8725.75,2021-11-11,8954,522,3,2,2,2021-12-11,True
3740.54,2020-02-06,4125,946,5,1,3,2020-03-07,True
2749.93,2021-03-13,88660,725,2,2,2,2021-04-12,False
7361.03,2022-08-26,38408,342,1,1,2,2022-09-25,False
5074.52,2019-11-02,28010,586,4,1,3,2019-12-02,True
8282.67,2019-01-04,89144,785,2,1,1,2019-02-03,True
3642.28,2022-07-04,28559,53,5,2,1,2022-08-03,True
7417.19,2019-03-05,70233,229,7,2,2,2019-04-04,False
684.49,2022-10-28,93747,919,5,1,3,2022-11-27,True
9826.02,2022-12-08,23647,568,9,1,1,2023-01-07,False
6470.69,2023-02-17,24538,480,5,1,2,2023-03-19,True
7126.34,2021-06-01,17874,541,5,1,1,2021-07-01,True
1506.09,2022-02-24,37557,814,3,1,1,2022-03-26,True
2188.02,2020-12-13,9130,295,5,1,3,2021-01-12,True
9787.25,2019-05-01,99956,510,8,1,3,2019-05-31,True
5970.83,2019-12-25,23922,111,8,1,2,2020-01-24,False
2251.19,2019-11-05,5661,225,5,2,2,2019-12-05,True
7521.86,2023-01-26,12174,584,1,1,3,2023-02-25,True
2614.92,2019-06-06,27588,112,7,1,2,2019-07-06,True
9913.58,2019-08-27,43418,770,8,1,3,2019-09-26,False
1921.2,2020-02-25,76102,196,5,2,2,2020-03-26,True
7641.21,2021-03-28,58780,395,2,1,3,2021-04-27,False
6785.05,2019-03-09,68443,322,5,2,2,2019-04-08,True
1028.66,2021-09-12,95553,615,8,1,1,2021-10-12,True
3350.39,2019-09-22,53231,652,3,2,2,2019-10-22,False
1275.28,2019-05-12,85191,302,1,2,1,2019-06-11,False
8239.24,2021-03-27,24060,953,1,2,1,2021-04-26,False
768.33,2021-12-28,37759,408,3,2,3,2022-01-27,True
7486.06,2019-05-12,9000,979,4,1,1,2019-06-11,True
2025.53,2019-05-17,99349,535,9,2,2,2019-06-16,True
2372.51,2018-10-15,94826,917,9,2,2,2018-11-14,False
3867.38,2022-08-16,33732,919,1,2,1,2022-09-15,True
8591.09,2022-11-14,42356,188,5,1,1,2022-12-14,True
9274.28,2023-02-25,91831,311,4,1,3,2023-03-27,True
2913.75,2022-09-16,505,393,1,2,1,2022-10-16,False
5994.61,2019-12-27,8944,31,7,1,3,2020-01-26,False
1603.78,2018-07-14,67480,7,3,1,3,2018-08-13,False
5953.83,2020-04-14,63161,698,2,1,3,2020-05-14,True
4206.57,2020-09-16,24765,931,8,1,2,2020-10-16,True
2234.69,2019-04-17,22003,571,7,1,1,2019-05-17,False
1645.31,2019-05-17,25183,418,6,1,3,2019-06-16,True
6664.88,2022-05-25,75909,220,3,1,3,2022-06-24,True
8359.93,2023-01-23,90440,915,7,2,3,2023-02-22,True
348.04,2023-02-19,20396,544,4,1,2,2023-03-21,True
773.64,2021-01-01,98370,822,6,1,3,2021-01-31,False
2792.82,2021-12-30,10668,622,8,1,3,2022-01-29,True
1593.41,2021-03-08,66379,121,2,2,1,2021-04-07,False
6725.48,2020-05-12,82578,530,2,1,3,2020-06-11,False
8676.98,2022-11-09,98175,935,3,1,2,2022-12-09,True
745.9,2021-11-07,38837,144,6,1,3,2021-12-07,False
4096.5,2022-09-22,90780,792,9,2,3,2022-10-22,True
874.54,2020-11-22,3397,722,9,1,1,2020-12-22,True
1954.28,2019-12-29,57426,791,5,2,1,2020-01-28,False
8847.12,2019-02-03,58666,995,6,1,1,2019-03-05,False
9460.7,2022-03-03,50157,830,3,1,1,2022-04-02,True
8128.13,2020-11-26,58043,689,7,1,3,2020-12-26,True
2534.12,2019-02-23,56749,614,4,2,1,2019-03-25,True
7635.02,2023-02-15,9750,495,2,2,3,2023-03-17,True
1434.13,2021-09-28,11687,693,4,1,1,2021-10-28,True
1998.6,2020-03-07,90578,652,6,1,2,2020-04-06,False
4845.44,2021-07-24,47231,611,4,1,2,2021-08-23,False
5845.15,2022-01-21,65070,273,1,1,2,2022-02-20,True
3171.76,2022-11-06,88526,564,2,1,1,2022-12-06,False
5373.02,2021-03-21,93258,676,9,2,3,2021-04-20,True
4038.84,2020-08-19,26104,386,7,2,3,2020-09-18,False
689.37,2018-06-20,80325,931,1,1,3,2018-07-20,True
5289.33,2019-08-02,96865,962,2,1,2,2019-09-01,True
8149.7,2022-01-23,72805,578,9,1,2,2022-02-22,False
2289.14,2018-10-09,69529,471,2,1,3,2018-11-08,True
6769.27,2021-01-17,38360,994,3,2,3,2021-02-16,True
4731.27,2020-02-10,20813,935,7,1,2,2020-03-11,True
2492.07,2018-08-12,11450,38,6,1,3,2018-09-11,False
1055.15,2022-03-01,53091,341,1,1,2,2022-03-31,False
123.42,2018-12-06,44746,595,6,2,2,2019-01-05,False
9614.13,2021-03-28,8587,176,5,2,2,2021-04-27,True
659.58,2022-02-13,83687,590,9,2,3,2022-03-15,True
7325.33,2021-08-08,9986,298,5,2,3,2021-09-07,True
6329.27,2022-03-14,87576,101,9,2,3,2022-04-13,False
4013.18,2020-10-22,33859,591,4,2,3,2020-11-21,True
278.08,2021-03-02,19162,770,2,1,1,2021-04-01,True
9405.81,2020-11-03,11296,498,5,2,2,2020-12-03,True
3155.1,2020-11-15,86139,365,3,2,1,2020-12-15,False
1982.68,2018-12-18,75961,518,4,2,2,2019-01-17,False
6900.35,2018-10-03,74196,343,9,1,2,2018-11-02,False
8640.65,2020-07-06,9407,526,8,1,2,2020-08-05,True
5077.29,2019-07-17,47052,249,8,2,1,2019-08-16,True
3126.57,2022-06-19,93551,783,9,1,2,2022-07-19,True
265.73,2022-08-31,53158,174,2,1,3,2022-09-30,True
7241.87,2020-05-12,63522,848,5,1,1,2020-06-11,True
9889.29,2020-11-13,28297,963,1,1,3,2020-12-13,False
7115.16,2021-08-04,29568,907,4,2,1,2021-09-03,False
1640.83,2022-10-08,9299,819,1,1,3,2022-11-07,True
5950.15,2021-04-04,11973,915,2,1,2,2021-05-04,False
58.73,2018-05-20,14448,367,2,1,1,2018-06-19,False
7796.77,2020-03-15,31591,860,8,1,3,2020-04-14,False
4452.88,2022-05-28,11500,337,4,2,1,2022-06-27,True
7338.95,2021-06-23,1156,258,6,1,1,2021-07-23,True
5013.75,2022-01-28,19131,853,3,2,2,2022-02-27,False
944.32,2020-01-02,97555,338,6,2,1,2020-02-01,False
9491.44,2022-05-31,27336,616,8,1,1,2022-06-30,True
9590.77,2022-02-24,23725,328,6,2,2,2022-03-26,False
705.18,2021-05-22,11888,587,3,1,3,2021-06-21,True
7072.61,2021-07-11,37869,400,6,2,1,2021-08-10,True
7008.17,2018-10-20,43680,140,4,1,2,2018-11-19,True
5690.84,2020-02-17,22101,860,1,1,1,2020-03-18,False
8199.05,2018-11-08,24656,720,7,1,3,2018-12-08,True
7779.18,2019-12-16,35551,809,4,1,2,2020-01-15,False
5251.79,2018-03-27,64602,812,5,2,2,2018-04-26,True
311.84,2021-04-22,42967,317,8,2,1,2021-05-22,True
948.59,2020-12-18,85672,659,4,2,2,2021-01-17,False
7095.77,2021-07-01,50287,619,9,1,2,2021-07-31,True
6814.69,2022-05-30,22644,847,1,1,3,2022-06-29,True
5778.11,2022-02-19,92696,559,3,1,2,2022-03-21,True
6742.56,2020-06-07,94168,151,6,1,2,2020-07-07,True
8332.22,2020-12-02,30722,904,7,2,1,2021-01-01,False
4874.82,2018-08-01,39066,291,4,2,3,2018-08-31,True
3074.0,2018-11-12,86483,336,2,1,1,2018-12-12,False
6522.98,2021-09-01,17877,825,2,1,1,2021-10-01,True
2431.09,2018-12-15,58772,807,5,2,2,2019-01-14,False
1550.72,2018-10-05,25897,357,8,1,2,2018-11-04,False
8888.75,2020-04-29,14886,931,6,2,3,2020-05-29,True
1416.74,2018-08-28,49244,955,9,1,2,2018-09-27,True
8862.2,2018-05-09,37741,800,1,2,2,2018-06-08,False
8038.0,2021-04-18,4864,698,1,2,1,2021-05-18,False
6451.92,2022-03-28,91939,419,1,2,1,2022-04-27,True
7055.06,2018-09-19,85046,245,2,1,2,2018-10-19,True
3926.55,2018-08-12,9027,552,5,2,3,2018-09-11,True
5526.11,2018-09-30,49803,694,3,1,3,2018-10-30,False
7461.72,2020-04-30,41262,30,5,1,3,2020-05-30,False
1655.12,2020-10-03,21921,514,1,2,1,2020-11-02,False
5869.64,2020-08-26,78834,165,6,1,3,2020-09-25,False
3186.82,2019-08-22,50087,632,4,1,3,2019-09-21,True
4826.0,2022-05-25,75377,384,2,2,1,2022-06-24,True
1365.26,2022-08-08,64448,857,3,1,1,2022-09-07,True
2364.71,2022-05-20,76366,760,3,2,2,2022-06-19,True
7071.0,2020-02-22,51033,595,3,1,2,2020-03-23,False
6867.71,2021-02-04,80162,374,9,2,2,2021-03-06,True
7341.18,2020-02-15,81793,789,7,2,2,2020-03-16,False
5990.2,2022-09-08,97153,944,4,1,3,2022-10-08,True
9873.39,2018-06-07,90139,881,2,2,1,2018-07-07,False
2425.14,2019-01-24,33941,163,9,2,3,2019-02-23,True
6338.87,2020-03-10,31720,581,2,2,2,2020-04-09,True
6213.71,2023-01-16,23049,999,6,2,2,2023-02-15,True
7929.07,2021-10-28,76252,556,9,1,2,2021-11-27,False
4762.38,2021-03-17,33115,894,7,2,2,2021-04-16,False
276.01,2021-02-21,26339,50,4,1,2,2021-03-23,False
4433.69,2023-02-07,240,175,7,2,1,2023-03-09,True
1106.73,2021-11-12,83961,680,2,1,3,2021-12-12,False
1872.83,2019-08-13,33220,923,3,1,2,2019-09-12,True
6712.65,2019-12-31,25777,520,4,1,3,2020-01-30,True
9972.57,2020-05-23,62790,952,8,2,2,2020-06-22,True
7551.79,2020-04-12,85318,517,9,2,3,2020-05-12,True
2416.72,2021-05-12,51230,843,9,1,3,2021-06-11,True
8228.84,2018-12-09,38923,424,9,2,2,2019-01-08,True
72.75,2022-07-03,23138,144,3,2,3,2022-08-02,True
8542.05,2023-03-15,36572,372,1,1,1,2023-04-14,False
4393.37,2020-03-29,43847,865,2,1,2,2020-04-28,True
6007.31,2021-11-01,2834,290,4,2,3,2021-12-01,True
6816.19,2021-05-21,88104,197,6,2,1,2021-06-20,True
8465.87,2022-04-20,54181,356,5,2,2,2022-05-20,False
2151.71,2022-09-03,44843,725,2,2,3,2022-10-03,True
6014.67,2018-06-01,36547,794,6,1,2,2018-07-01,True
6332.25,2022-12-23,29597,421,1,2,1,2023-01-22,False
1923.58,2019-05-01,33948,102,8,1,3,2019-05-31,False
1966.48,2020-03-13,7688,968,9,2,3,2020-04-12,False
6935.18,2019-09-24,11658,369,3,1,2,2019-10-24,False
3930.04,2018-08-01,45430,189,2,1,2,2018-08-31,False
6185.6,2021-01-01,7809,397,9,2,3,2021-01-31,True
9922.29,2018-03-31,47153,646,4,2,3,2018-04-30,False
