amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew,payment_id,payment_date,payment_method_id,status
1416.3,2018-05-12,84552,766,1,1,3,2018-06-11,True,84552,2018-05-12,1,Failed
3330.33,2018-07-05,92311,744,4,1,2,2018-08-04,False,92311,2018-07-05,1,Pending
472.83,2021-10-06,69992,863,1,1,2,2021-11-05,True,69992,2021-10-06,2,Failed
7480.91,2018-10-15,2279,661,3,2,1,2018-11-14,True,2279,2018-10-15,4,Pending
103.66,2022-08-12,20383,950,9,1,1,2022-09-11,False,20383,2022-08-12,4,Pending
6494.36,2021-05-25,64145,476,3,1,3,2021-06-24,True,64145,2021-05-25,2,Pending
9207.44,2021-02-07,41442,364,9,1,2,2021-03-09,False,41442,2021-02-07,2,Failed
5888.52,2022-03-05,2320,42,2,2,3,2022-04-04,True,2320,2022-03-05,3,Pending
6465.33,2019-03-09,16228,328,9,1,3,2019-04-08,False,16228,2019-03-09,3,Failed
3514.5,2020-12-15,57425,893,6,1,3,2021-01-14,True,57425,2020-12-15,4,Completed
1734.67,2020-01-15,98620,206,3,2,3,2020-02-14,False,98620,2020-01-15,4,Failed
3983.78,2018-08-02,53771,325,7,1,2,2018-09-01,False,53771,2018-08-02,3,Pending
1534.77,2020-09-25,83576,286,5,2,1,2020-10-25,False,83576,2020-09-25,1,Pending
6597.61,2019-01-03,99794,224,1,2,1,2019-02-02,True,99794,2019-01-03,3,Completed
7779.44,2020-07-24,39912,982,7,1,1,2020-08-23,True,39912,2020-07-24,2,Completed
5464.73,2018-07-23,39703,819,3,1,3,2018-08-22,True,39703,2018-07-23,2,Completed
5600.89,2022-07-29,25207,797,7,1,1,2022-08-28,True,25207,2022-07-29,1,Pending
2771.4,2021-09-06,92793,636,4,2,3,2021-10-06,False,92793,2021-09-06,3,Pending
1671.65,2020-04-04,95097,856,6,2,2,2020-05-04,False,95097,2020-04-04,3,Pending
6454.43,2021-08-22,46274,882,6,1,1,2021-09-21,False,46274,2021-08-22,2,Pending
2453.49,2019-05-06,97903,471,9,2,3,2019-06-05,True,97903,2019-05-06,3,Failed
5130.37,2018-12-30,93261,458,4,1,3,2019-01-29,True,93261,2018-12-30,2,Pending
8239.53,2020-02-29,58456,776,6,1,1,2020-03-30,True,58456,2020-02-29,3,Failed
989.81,2021-01-20,89078,412,7,1,3,2021-02-19,False,89078,2021-01-20,2,Failed
3585.64,2019-06-21,93319,637,2,2,3,2019-07-21,True,93319,2019-06-21,3,Failed
7962.03,2022-01-21,71142,770,1,2,3,2022-02-20,True,71142,2022-01-21,1,Failed
5403.06,2020-10-03,69137,230,3,2,2,2020-11-02,False,69137,2020-10-03,4,Failed
8244.35,2023-01-12,16399,889,8,1,1,2023-02-11,True,16399,2023-01-12,2,Pending
2276.59,2020-12-15,91794,170,1,1,3,2021-01-14,False,91794,2020-12-15,3,Pending
75.96,2020-10-02,47584,145,2,1,1,2020-11-01,False,47584,2020-10-02,2,Pending
8956.75,2021-10-13,24613,342,6,2,3,2021-11-12,False,24613,2021-10-13,2,Failed
2000.44,2020-08-24,15821,838,4,1,1,2020-09-23,True,15821,2020-08-24,2,Failed
7764.57,2020-09-08,40530,317,7,1,2,2020-10-08,False,40530,2020-09-08,4,Completed
2256.44,2021-02-15,23278,219,2,1,1,2021-03-17,True,23278,2021-02-15,2,Pending
809.75,2020-08-12,84667,592,1,1,2,2020-09-11,False,84667,2020-08-12,4,Failed
1199.8,2018-03-31,48133,879,1,1,1,2018-04-30,True,48133,2018-03-31,3,Pending
2688.6,2020-01-24,32411,212,3,1,3,2020-02-23,True,32411,2020-01-24,2,Completed
5549.78,2021-05-14,87369,952,5,2,3,2021-06-13,False,87369,2021-05-14,4,Completed
9636.33,2021-07-06,79374,270,3,1,3,2021-08-05,False,79374,2021-07-06,2,Completed
3199.21,2018-10-19,42505,963,5,2,2,2018-11-18,False,42505,2018-10-19,2,Pending
4747.41,2019-11-05,44693,851,3,2,2,2019-12-05,True,44693,2019-11-05,4,Pending
9222.62,2019-12-01,9849,409,2,2,2,2019-12-31,False,9849,2019-12-01,1,Failed
5656.18,2019-07-10,3834,9,2,1,3,2019-08-09,False,3834,2019-07-10,4,Pending
3853.2,2018-08-17,5297,55,1,1,1,2018-09-16,False,5297,2018-08-17,4,Failed
4398.07,2020-07-09,4149,93,7,1,1,2020-08-08,True,4149,2020-07-09,4,Completed
2369.43,2019-11-20,72943,958,4,2,1,2019-12-20,False,72943,2019-11-20,3,Completed
3742.8,2019-02-06,94048,72,1,1,3,2019-03-08,False,94048,2019-02-06,2,Failed
3284.3,2022-05-08,51042,13,7,2,1,2022-06-07,False,51042,2022-05-08,3,Completed
1477.4,2018-05-01,38936,980,2,2,2,2018-05-31,False,38936,2018-05-01,4,Completed
9532.54,2020-12-28,74940,437,8,1,2,2021-01-27,True,74940,2020-12-28,3,Pending
3962.72,2021-03-15,23812,732,2,1,1,2021-04-14,False,23812,2021-03-15,4,Pending
8518.14,2018-05-15,48597,245,7,1,1,2018-06-14,False,48597,2018-05-15,1,Completed
8827.82,2018-09-18,57923,419,5,2,1,2018-10-18,False,57923,2018-09-18,2,Failed
6707.97,2020-08-09,90971,230,6,2,1,2020-09-08,False,90971,2020-08-09,1,Pending
7080.62,2022-09-01,21544,281,6,1,3,2022-10-01,True,21544,2022-09-01,4,Completed
9691.6,2021-12-03,77791,524,4,1,1,2022-01-02,False,77791,2021-12-03,3,Pending
9426.15,2019-12-22,61252,504,2,2,3,2020-01-21,True,61252,2019-12-22,3,Pending
8115.16,2019-10-09,62707,301,6,2,3,2019-11-08,True,62707,2019-10-09,2,Pending
1904.41,2021-04-08,41841,216,7,1,1,2021-05-08,True,41841,2021-04-08,4,Failed
5107.92,2021-04-12,4657,112,3,1,3,2021-05-12,False,4657,2021-04-12,2,Pending
4087.55,2020-01-20,72334,338,5,2,3,2020-02-19,True,72334,2020-01-20,2,Pending
785.71,2019-11-07,88011,653,1,2,3,2019-12-07,False,88011,2019-11-07,2,Failed
7906.16,2022-06-20,29150,614,6,2,2,2022-07-20,True,29150,2022-06-20,1,Completed
7724.73,2022-01-16,67579,843,4,1,2,2022-02-15,True,67579,2022-01-16,1,Failed
7856.42,2020-03-29,24777,254,3,2,2,2020-04-28,True,24777,2020-03-29,1,Failed
7394.67,2020-07-22,22749,129,8,2,1,2020-08-21,True,22749,2020-07-22,1,Failed
8879.7,2018-07-25,70814,16,7,2,3,2018-08-24,False,70814,2018-07-25,2,Failed
2897.98,2021-11-30,98752,175,9,1,2,2021-12-30,False,98752,2021-11-30,3,Completed
2419.72,2023-02-07,90627,72,5,2,1,2023-03-09,False,90627,2023-02-07,3,Completed
7103.14,2018-08-03,99944,667,7,1,2,2018-09-02,False,99944,2018-08-03,3,Failed
4129.17,2019-05-02,78232,876,8,2,2,2019-06-01,True,78232,2019-05-02,3,Pending
1770.1,2019-05-12,11902,96,7,2,2,2019-06-11,False,11902,2019-05-12,2,Pending
893.47,2023-02-15,41172,418,6,1,3,2023-03-17,False,41172,2023-02-15,1,Failed
7575.07,2018-12-22,83509,280,9,2,2,2019-01-21,True,83509,2018-12-22,2,Completed
1383.72,2021-11-24,45564,688,9,1,2,2021-12-24,False,45564,2021-11-24,1,Completed
7382.71,2019-10-21,66960,109,4,2,1,2019-11-20,True,66960,2019-10-21,1,Pending
4866.97,2019-06-01,57371,923,5,2,3,2019-07-01,False,57371,2019-06-01,3,Failed
7658.34,2021-01-31,43500,588,4,2,3,2021-03-02,False,43500,2021-01-31,3,Failed
9802.89,2022-06-13,67206,89,7,2,3,2022-07-13,False,67206,2022-06-13,3,Pending
9899.88,2020-02-29,7147,833,7,1,2,2020-03-30,True,7147,2020-02-29,1,Completed
2472.84,2023-01-11,91324,572,6,2,1,2023-02-10,False,91324,2023-01-11,2,Pending
2654.87,2021-05-26,20413,951,8,1,2,2021-06-25,True,20413,2021-05-26,2,Pending
9785.09,2018-05-26,54811,135,9,2,2,2018-06-25,True,54811,2018-05-26,3,Pending
4474.46,2019-10-21,60908,238,2,2,2,2019-11-20,True,60908,2019-10-21,4,Completed
9831.32,2022-07-15,92998,723,1,1,3,2022-08-14,True,92998,2022-07-15,3,Pending
5888.28,2018-10-23,78793,176,8,1,3,2018-11-22,True,78793,2018-10-23,3,Failed
8662.45,2022-11-27,65705,289,9,2,2,2022-12-27,False,65705,2022-11-27,4,Failed
7757.61,2019-05-17,6548,110,9,2,2,2019-06-16,False,6548,2019-05-17,4,Failed
5823.68,2018-12-10,15371,466,6,2,2,2019-01-09,False,15371,2018-12-10,2,Failed
4113.57,2021-02-07,71360,244,8,1,3,2021-03-09,False,71360,2021-02-07,2,Completed
2004.96,2018-06-24,88382,541,1,1,2,2018-07-24,True,88382,2018-06-24,1,Failed
515.74,2020-10-04,34223,605,1,2,3,2020-11-03,False,34223,2020-10-04,4,Completed
7688.6,2022-01-08,26085,368,8,2,3,2022-02-07,False,26085,2022-01-08,4,Failed
5475.86,2018-08-20,52712,838,9,2,3,2018-09-19,False,52712,2018-08-20,3,Pending
1213.86,2022-02-16,83612,450,1,1,2,2022-03-18,False,83612,2022-02-16,2,Pending
6805.74,2021-07-23,67452,337,1,1,3,2021-08-22,False,67452,2021-07-23,2,Completed
5270.83,2022-10-15,74294,560,8,1,2,2022-11-14,True,74294,2022-10-15,4,Failed
1398.91,2019-05-06,16236,508,3,1,2,2019-06-05,False,16236,2019-05-06,4,Pending
3102.87,2020-04-21,7728,656,8,1,3,2020-05-21,False,7728,2020-04-21,2,Pending
2799.86,2018-05-05,15662,317,5,2,2,2018-06-04,False,15662,2018-05-05,1,Pending
6857.14,2021-08-02,18494,477,8,1,3,2021-09-01,True,18494,2021-08-02,2,Completed
1180.0,2020-04-25,12291,727,4,1,3,2020-05-25,True,12291,2020-04-25,2,Failed
2814.63,2022-08-07,21221,539,9,2,1,2022-09-06,True,21221,2022-08-07,2,Completed
6917.23,2019-04-28,38095,56,6,1,1,2019-05-28,True,38095,2019-04-28,4,Failed
1207.34,2022-04-08,65354,532,4,1,3,2022-05-08,True,65354,2022-04-08,2,Failed
6147.36,2020-08-17,34250,903,3,2,2,2020-09-16,True,34250,2020-08-17,1,Completed
4278.21,2020-04-19,40418,763,6,1,2,2020-05-19,False,40418,2020-04-19,2,Failed
6970.35,2019-02-25,20713,57,8,2,3,2019-03-27,False,20713,2019-02-25,3,Pending
5855.34,2020-10-17,51252,944,4,2,3,2020-11-16,False,51252,2020-10-17,4,Pending
6745.57,2019-06-17,95397,43,6,2,2,2019-07-17,True,95397,2019-06-17,3,Completed
8539.19,2023-03-23,43275,804,5,2,3,2023-04-22,False,43275,2023-03-23,2,Failed
2073.49,2022-01-04,57589,407,8,1,3,2022-02-03,False,57589,2022-01-04,2,Pending
1520.64,2022-01-23,8172,646,8,1,1,2022-02-22,True,8172,2022-01-23,2,Completed
2602.3,2021-09-26,62777,391,1,1,1,2021-10-26,True,62777,2021-09-26,4,Pending
3965.95,2022-01-31,73297,650,8,2,1,2022-03-02,True,73297,2022-01-31,1,Completed
3262.3,2020-11-29,99216,862,6,2,2,2020-12-29,False,99216,2020-11-29,4,Pending
5043.11,2018-05-13,95903,923,5,1,3,2018-06-12,False,95903,2018-05-13,3,Pending
8524.45,2022-11-14,51683,357,1,2,3,2022-12-14,False,51683,2022-11-14,3,Completed
2589.86,2019-04-02,64648,7,4,2,2,2019-05-02,True,64648,2019-04-02,2,Completed
2010.68,2018-08-15,53171,9,9,1,2,2018-09-14,False,53171,2018-08-15,3,Pending
3999.12,2018-10-25,83697,542,7,1,1,2018-11-24,True,83697,2018-10-25,2,Failed
7765.43,2021-05-11,77169,162,6,2,2,2021-06-10,True,77169,2021-05-11,4,Pending
8359.74,2022-02-17,93497,110,9,1,2,2022-03-19,True,93497,2022-02-17,2,Pending
2509.26,2020-06-01,43573,977,2,2,2,2020-07-01,False,43573,2020-06-01,1,Failed
1744.36,2022-01-14,36904,772,7,1,3,2022-02-13,True,36904,2022-01-14,2,Pending
5632.79,2021-06-10,33727,445,8,2,3,2021-07-10,True,33727,2021-06-10,2,Completed
3088.1,2020-06-02,96952,329,9,1,3,2020-07-02,True,96952,2020-06-02,2,Completed
6780.97,2019-02-09,18467,676,9,2,1,2019-03-11,True,18467,2019-02-09,1,Pending
2902.54,2022-04-05,29502,656,9,1,3,2022-05-05,False,29502,2022-04-05,1,Pending
9368.09,2019-04-29,54706,142,3,1,1,2019-05-29,True,54706,2019-04-29,4,Completed
3002.03,2019-11-27,37407,341,6,1,1,2019-12-27,True,37407,2019-11-27,3,Failed
1776.37,2018-09-18,11205,848,4,1,1,2018-10-18,True,11205,2018-09-18,1,Completed
4731.07,2021-03-20,66015,309,8,2,1,2021-04-19,False,66015,2021-03-20,3,Pending
7076.48,2018-10-04,62292,859,5,1,1,2018-11-03,False,62292,2018-10-04,4,Completed
4326.31,2022-03-02,90624,526,9,1,3,2022-04-01,False,90624,2022-03-02,3,Completed
5361.81,2019-01-05,85117,418,6,1,1,2019-02-04,False,85117,2019-01-05,4,Failed
7862.62,2022-12-23,44120,899,9,2,2,2023-01-22,False,44120,2022-12-23,4,Failed
8873.22,2023-02-27,39295,818,7,2,1,2023-03-29,True,39295,2023-02-27,4,Pending
2877.4,2022-07-16,55208,873,9,1,2,2022-08-15,True,55208,2022-07-16,4,Pending
1938.56,2020-10-25,5789,512,9,1,3,2020-11-24,False,5789,2020-10-25,1,Pending
7550.45,2022-06-02,90610,853,8,2,3,2022-07-02,True,90610,2022-06-02,1,Completed
9291.49,2018-06-26,46262,756,2,1,3,2018-07-26,False,46262,2018-06-26,2,Pending
358.72,2019-09-14,48590,214,8,2,1,2019-10-14,False,48590,2019-09-14,2,Completed
1139.53,2018-09-05,43363,609,1,2,2,2018-10-05,True,43363,2018-09-05,2,Pending
9492.4,2018-08-08,23541,847,9,1,3,2018-09-07,False,23541,2018-08-08,1,Failed
9106.96,2020-03-27,37684,368,9,2,3,2020-04-26,False,37684,2020-03-27,4,Failed
6419.26,2019-01-31,21948,862,7,1,3,2019-03-02,True,21948,2019-01-31,3,Completed
895.18,2018-09-28,68074,478,1,2,2,2018-10-28,False,68074,2018-09-28,3,Pending
6649.83,2022-03-14,56750,910,5,2,2,2022-04-13,False,56750,2022-03-14,4,Failed
9512.78,2021-02-09,57113,104,8,1,2,2021-03-11,True,57113,2021-02-09,2,Failed
4688.85,2021-07-06,43498,584,2,2,1,2021-08-05,False,43498,2021-07-06,1,Pending
9964.34,2018-12-12,47688,67,7,2,1,2019-01-11,False,47688,2018-12-12,2,Pending
6890.54,2021-06-17,5553,119,4,1,1,2021-07-17,False,5553,2021-06-17,2,Failed
7375.08,2020-07-17,77724,2,1,2,1,2020-08-16,True,77724,2020-07-17,1,Completed
556.36,2018-11-17,15076,651,4,2,2,2018-12-17,False,15076,2018-11-17,2,Pending
2294.69,2022-07-25,76104,243,3,1,3,2022-08-24,True,76104,2022-07-25,2,Failed
8422.12,2020-09-05,38825,892,7,1,1,2020-10-05,False,38825,2020-09-05,3,Completed
267.95,2023-02-18,90490,756,6,1,3,2023-03-20,True,90490,2023-02-18,3,Failed
2977.71,2019-02-21,57571,90,9,1,1,2019-03-23,True,57571,2019-02-21,2,Failed
4489.89,2021-01-15,18335,884,9,1,3,2021-02-14,False,18335,2021-01-15,3,Failed
9079.41,2022-08-17,99287,740,2,1,1,2022-09-16,True,99287,2022-08-17,4,Pending
5426.22,2021-09-24,66667,754,3,1,2,2021-10-24,True,66667,2021-09-24,1,Pending
9702.52,2022-12-07,54168,869,7,2,1,2023-01-06,False,54168,2022-12-07,3,Pending
1382.5,2022-06-30,54063,472,3,2,1,2022-07-30,True,54063,2022-06-30,3,Pending
8842.9,2019-02-04,79015,944,7,2,1,2019-03-06,True,79015,2019-02-04,1,Pending
7110.9,2020-10-06,29146,673,3,1,2,2020-11-05,True,29146,2020-10-06,1,Completed
4042.74,2019-07-08,50442,656,9,2,1,2019-08-07,False,50442,2019-07-08,3,Completed
380.85,2018-07-22,54362,564,3,2,2,2018-08-21,True,54362,2018-07-22,3,Failed
5454.22,2019-12-11,64113,208,2,1,1,2020-01-10,False,64113,2019-12-11,4,Failed
9779.08,2021-03-15,3029,179,6,1,2,2021-04-14,True,3029,2021-03-15,2,Completed
770.32,2022-09-26,86997,804,3,2,1,2022-10-26,True,86997,2022-09-26,2,Completed
411.81,2021-06-07,69224,552,3,1,1,2021-07-07,True,69224,2021-06-07,3,Pending
4968.11,2020-04-30,84124,445,4,2,1,2020-05-30,False,84124,2020-04-30,4,Pending
9309.09,2023-01-12,4933,836,8,1,1,2023-02-11,True,4933,2023-01-12,1,Pending
1963.11,2021-05-29,4631,946,6,1,3,2021-06-28,True,4631,2021-05-29,4,Completed
5914.82,2020-12-07,89192,810,6,2,3,2021-01-06,False,89192,2020-12-07,4,Completed
8384.95,2018-10-20,66763,730,6,2,1,2018-11-19,True,66763,2018-10-20,2,Pending
2714.28,2018-09-25,8088,929,9,1,3,2018-10-25,False,8088,2018-09-25,4,Failed
5478.01,2019-05-12,65516,142,3,1,2,2019-06-11,False,65516,2019-05-12,2,Failed
8583.94,2022-08-17,2234,560,5,2,1,2022-09-16,False,2234,2022-08-17,4,Failed
7799.73,2021-11-29,55728,789,2,2,3,2021-12-29,True,55728,2021-11-29,4,Completed
1233.19,2020-05-25,55404,279,4,1,2,2020-06-24,True,55404,2020-05-25,4,Pending
2575.34,2022-04-17,79275,163,1,1,3,2022-05-17,True,79275,2022-04-17,2,Completed
1120.99,2022-05-16,86862,656,9,2,3,2022-06-15,False,86862,2022-05-16,1,Failed
157.81,2018-10-05,62667,838,5,2,2,2018-11-04,True,62667,2018-10-05,2,Completed
3262.34,2018-12-02,62763,405,3,1,3,2019-01-01,True,62763,2018-12-02,1,Completed
2932.27,2018-07-18,42780,753,1,2,2,2018-08-17,True,42780,2018-07-18,3,Pending
3995.74,2021-08-12,23648,461,5,1,3,2021-09-11,False,23648,2021-08-12,3,Failed
1487.25,2019-07-14,78666,75,3,1,2,2019-08-13,False,78666,2019-07-14,3,Pending
5427.63,2020-01-23,23813,960,3,1,3,2020-02-22,True,23813,2020-01-23,1,Pending
3061.07,2019-01-06,13031,136,4,2,1,2019-02-05,True,13031,2019-01-06,1,Completed
1130.26,2021-09-11,31841,613,8,1,2,2021-10-11,False,31841,2021-09-11,2,Failed
1518.75,2018-08-19,94226,861,4,2,1,2018-09-18,True,94226,2018-08-19,1,Pending
8848.59,2020-09-11,58847,891,7,2,2,2020-10-11,True,58847,2020-09-11,4,Pending
481.74,2020-06-12,7932,602,7,2,3,2020-07-12,False,7932,2020-06-12,2,Failed
1336.14,2021-11-30,91516,210,7,1,3,2021-12-30,False,91516,2021-11-30,1,Completed
1634.69,2022-02-21,74560,183,4,2,2,2022-03-23,False,74560,2022-02-21,3,Pending
8161.03,2022-08-02,78332,739,3,2,2,2022-09-01,True,78332,2022-08-02,4,Completed
3892.47,2021-12-20,18304,369,6,2,2,2022-01-19,False,18304,2021-12-20,3,Completed
4442.25,2023-03-09,28325,970,8,1,1,2023-04-08,False,28325,2023-03-09,2,Failed
6769.32,2020-03-31,95760,977,8,1,1,2020-04-30,False,95760,2020-03-31,3,Pending
3085.6,2021-01-11,20422,996,5,2,1,2021-02-10,True,20422,2021-01-11,4,Pending
7008.04,2022-12-20,46343,968,4,1,3,2023-01-19,True,46343,2022-12-20,4,Failed
530.3,2021-03-11,26838,336,9,1,3,2021-04-10,False,26838,2021-03-11,2,Pending
4827.93,2019-12-24,24985,165,9,2,1,2020-01-23,False,24985,2019-12-24,1,Pending
7446.15,2023-02-09,4599,707,8,1,3,2023-03-11,True,4599,2023-02-09,1,Failed
8517.54,2018-08-19,8956,139,2,2,2,2018-09-18,True,8956,2018-08-19,1,Completed
5410.74,2021-03-03,22646,692,3,2,3,2021-04-02,False,22646,2021-03-03,3,Failed
9951.49,2021-01-08,52934,798,8,2,3,2021-02-07,False,52934,2021-01-08,2,Completed
5660.48,2019-09-18,54845,916,8,1,1,2019-10-18,False,54845,2019-09-18,3,Completed
7062.78,2019-06-12,90444,334,1,1,1,2019-07-12,False,90444,2019-06-12,2,Failed
9786.6,2022-07-12,22231,403,8,1,3,2022-08-11,False,22231,2022-07-12,3,Completed
5285.2,2018-04-13,22512,255,3,1,2,2018-05-13,True,22512,2018-04-13,4,Failed
3015.96,2021-11-10,67978,592,6,2,1,2021-12-10,False,67978,2021-11-10,4,Completed
4630.59,2022-01-02,33144,132,1,1,3,2022-02-01,False,33144,2022-01-02,4,Completed
7961.36,2020-06-29,85243,707,6,1,2,2020-07-29,True,85243,2020-06-29,2,Pending
2174.47,2018-05-19,44230,965,7,1,3,2018-06-18,True,44230,2018-05-19,2,Completed
9719.03,2021-12-22,8265,806,6,1,3,2022-01-21,True,8265,2021-12-22,4,Failed
6593.44,2019-08-07,93307,992,2,2,3,2019-09-06,False,93307,2019-08-07,4,Pending
5767.55,2020-09-28,31943,157,8,1,3,2020-10-28,False,31943,2020-09-28,3,Completed
4417.68,2020-09-21,59735,705,8,1,3,2020-10-21,False,59735,2020-09-21,1,Failed
6353.27,2021-06-30,62010,279,8,1,3,2021-07-30,True,62010,2021-06-30,3,Completed
9167.27,2021-11-19,19502,977,5,1,1,2021-12-19,False,19502,2021-11-19,2,Completed
3261.69,2018-11-21,54860,979,4,2,2,2018-12-21,False,54860,2018-11-21,4,Pending
86.04,2019-09-29,97931,368,2,2,1,2019-10-29,True,97931,2019-09-29,4,Failed
1158.78,2020-06-03,82571,238,3,1,1,2020-07-03,False,82571,2020-06-03,1,Failed
636.01,2020-03-12,9022,382,8,2,3,2020-04-11,False,9022,2020-03-12,2,Pending
5816.42,2020-08-15,91596,528,1,2,1,2020-09-14,True,91596,2020-08-15,2,Pending
2301.88,2018-09-29,83790,711,7,1,3,2018-10-29,True,83790,2018-09-29,1,Completed
8354.24,2022-10-28,51330,875,3,2,3,2022-11-27,True,51330,2022-10-28,2,Completed
2501.54,2018-09-24,43188,636,3,1,1,2018-10-24,True,43188,2018-09-24,1,Pending
473.27,2018-12-12,80971,402,1,2,3,2019-01-11,False,80971,2018-12-12,1,Failed
3143.84,2021-01-09,78487,933,8,2,3,2021-02-08,True,78487,2021-01-09,3,Pending
6211.01,2018-09-08,56908,651,2,1,2,2018-10-08,True,56908,2018-09-08,3,Pending
995.87,2020-02-02,43825,776,4,1,1,2020-03-03,False,43825,2020-02-02,2,Completed
1165.44,2018-08-22,13905,501,6,1,2,2018-09-21,False,13905,2018-08-22,4,Pending
5766.08,2019-05-06,47002,591,8,1,1,2019-06-05,False,47002,2019-05-06,1,Completed
7980.67,2019-06-21,27109,373,5,2,3,2019-07-21,True,27109,2019-06-21,1,Pending
3015.16,2021-11-16,33279,876,4,1,1,2021-12-16,True,33279,2021-11-16,4,Pending
7553.44,2019-06-29,77637,315,2,2,3,2019-07-29,True,77637,2019-06-29,2,Completed
8035.77,2020-11-23,82565,762,1,2,3,2020-12-23,False,82565,2020-11-23,1,Completed
2588.24,2022-05-29,95703,258,6,2,1,2022-06-28,True,95703,2022-05-29,1,Completed
3474.49,2022-08-12,16822,774,2,2,1,2022-09-11,True,16822,2022-08-12,1,Failed
648.54,2020-05-27,30370,889,7,2,3,2020-06-26,False,30370,2020-05-27,1,Completed
4966.61,2022-08-19,76004,946,9,1,3,2022-09-18,False,76004,2022-08-19,3,Completed
6547.15,2020-09-14,69047,297,4,1,2,2020-10-14,False,69047,2020-09-14,4,Failed
6481.46,2021-09-30,31431,694,8,2,1,2021-10-30,False,31431,2021-09-30,2,Completed
6875.98,2020-12-23,47417,519,3,1,3,2021-01-22,False,47417,2020-12-23,1,Completed
1353.15,2020-07-08,48547,530,4,1,2,2020-08-07,True,48547,2020-07-08,1,Failed
4077.68,2018-07-09,8239,585,4,1,1,2018-08-08,True,8239,2018-07-09,3,Completed
6506.31,2022-01-21,52986,679,4,2,1,2022-02-20,True,52986,2022-01-21,1,Completed
1686.02,2018-06-04,82732,249,6,2,1,2018-07-04,False,82732,2018-06-04,2,Completed
2292.18,2019-02-24,16455,777,6,1,1,2019-03-26,False,16455,2019-02-24,1,Completed
8137.68,2020-12-15,3249,815,1,1,1,2021-01-14,False,3249,2020-12-15,4,Failed
1577.36,2020-05-18,88916,144,2,1,2,2020-06-17,True,88916,2020-05-18,1,Pending
8368.89,2018-04-04,9241,606,2,2,2,2018-05-04,False,9241,2018-04-04,4,Completed
8667.06,2021-03-03,12359,490,7,1,1,2021-04-02,True,12359,2021-03-03,1,Completed
6013.0,2022-11-01,8881,594,6,2,1,2022-12-01,True,8881,2022-11-01,4,Pending
277.04,2022-12-11,73666,140,8,1,1,2023-01-10,True,73666,2022-12-11,1,Failed
5192.7,2021-02-14,11508,944,5,1,2,2021-03-16,False,11508,2021-02-14,3,Failed
1221.94,2019-03-23,57123,193,1,1,3,2019-04-22,False,57123,2019-03-23,4,Completed
428.51,2022-03-24,11318,96,8,1,2,2022-04-23,True,11318,2022-03-24,1,Completed
3300.63,2019-05-23,23981,674,2,2,2,2019-06-22,True,23981,2019-05-23,1,Completed
3815.57,2018-06-06,9969,314,2,1,1,2018-07-06,True,9969,2018-06-06,2,Failed
168.45,2021-07-10,1109,132,9,1,3,2021-08-09,False,1109,2021-07-10,4,Failed
3146.82,2023-02-09,59930,980,6,2,1,2023-03-11,False,59930,2023-02-09,1,Completed
14.52,2019-05-19,65316,605,6,2,3,2019-06-18,True,65316,2019-05-19,4,Failed
5057.45,2020-02-10,97698,973,4,1,1,2020-03-11,False,97698,2020-02-10,2,Failed
1851.65,2022-08-10,80227,415,2,2,3,2022-09-09,True,80227,2022-08-10,3,Failed
3647.27,2020-11-18,87114,140,9,2,2,2020-12-18,True,87114,2020-11-18,4,Completed
1354.47,2022-06-27,47567,767,5,2,3,2022-07-27,False,47567,2022-06-27,2,Pending
5736.03,2020-12-19,4689,950,4,2,2,2021-01-18,False,4689,2020-12-19,2,Pending
9912.52,2021-03-19,72267,301,6,2,2,2021-04-18,True,72267,2021-03-19,2,Failed
1023.81,2018-04-29,26946,86,8,2,1,2018-05-29,True,26946,2018-04-29,1,Failed
150.72,2019-03-23,64196,192,4,1,2,2019-04-22,False,64196,2019-03-23,2,Completed
2938.75,2020-07-03,93179,656,2,1,3,2020-08-02,True,93179,2020-07-03,1,Failed
6906.92,2018-12-03,44413,281,6,1,2,2019-01-02,True,44413,2018-12-03,3,Completed
2810.69,2022-07-31,20707,739,7,2,2,2022-08-30,False,20707,2022-07-31,3,Pending
9584.02,2023-03-25,66706,635,4,2,1,2023-04-24,False,66706,2023-03-25,1,Completed
7425.85,2022-10-29,51329,481,4,2,1,2022-11-28,False,51329,2022-10-29,2,Failed
7411.11,2018-09-13,76093,329,6,2,1,2018-10-13,False,76093,2018-09-13,4,Pending
9210.18,2023-01-02,50266,49,3,1,3,2023-02-01,True,50266,2023-01-02,4,Pending
5507.57,2019-12-19,76202,246,5,1,3,2020-01-18,False,76202,2019-12-19,1,Completed
1584.61,2022-12-01,5527,245,6,2,3,2022-12-31,True,5527,2022-12-01,4,Pending
