payment_id,subscription_id,amount,date,payment_date,payment_method_id,status
17815,17815,9973.07,2018-08-20,2018-08-20,4,Failed
99402,99402,5079.96,2021-08-08,2021-08-08,4,Failed
66855,66855,7217.04,2018-04-13,2018-04-13,2,Pending
22571,22571,4374.11,2020-10-22,2020-10-22,3,Pending
22729,22729,9077.24,2021-02-23,2021-02-23,4,Pending
58357,58357,1141.89,2020-09-13,2020-09-13,2,Failed
29637,29637,1564.26,2019-10-22,2019-10-22,3,Completed
56384,56384,8951.25,2022-12-07,2022-12-07,1,Failed
44243,44243,6716.45,2021-07-24,2021-07-24,3,Completed
8160,8160,7685.8,2022-04-10,2022-04-10,2,Failed
47503,47503,3105.51,2022-11-01,2022-11-01,1,Pending
12081,12081,5308.51,2018-11-17,2018-11-17,1,Completed
38249,38249,8845.28,2022-03-13,2022-03-13,4,Completed
93883,93883,3240.52,2023-03-23,2023-03-23,4,Pending
28157,28157,6545.81,2018-07-13,2018-07-13,3,Pending
67654,67654,802.27,2022-04-15,2022-04-15,4,Completed
4578,4578,8180.87,2021-01-07,2021-01-07,3,Failed
45071,45071,1250.99,2018-04-29,2018-04-29,4,Failed
48616,48616,5778.79,2021-01-02,2021-01-02,1,Failed
44094,44094,8151.4,2022-11-20,2022-11-20,1,Failed
15445,15445,1832.22,2022-12-19,2022-12-19,4,Pending
91671,91671,994.48,2019-11-01,2019-11-01,3,Failed
79158,79158,236.77,2021-01-28,2021-01-28,1,Failed
88694,88694,4291.36,2019-09-14,2019-09-14,1,Failed
41749,41749,1312.39,2022-05-19,2022-05-19,4,Completed
93852,93852,6795.21,2022-04-16,2022-04-16,4,Completed
67524,67524,9393.97,2019-05-23,2019-05-23,1,Failed
98659,98659,5427.89,2020-02-04,2020-02-04,4,Pending
30254,30254,4190.08,2020-08-02,2020-08-02,4,Pending
52110,52110,1644.57,2020-08-05,2020-08-05,4,Completed
70615,70615,5928.21,2022-07-31,2022-07-31,3,Completed
42725,42725,209.23,2020-08-28,2020-08-28,2,Pending
82663,82663,4221.2,2023-01-15,2023-01-15,3,Completed
64907,64907,3816.49,2023-03-12,2023-03-12,2,Pending
94856,94856,4333.01,2021-04-23,2021-04-23,4,Pending
79524,79524,3522.76,2019-07-09,2019-07-09,4,Failed
78912,78912,7079.35,2020-11-13,2020-11-13,1,Completed
86687,86687,9337.13,2021-10-16,2021-10-16,3,Completed
56071,56071,9426.48,2019-10-01,2019-10-01,4,Completed
46681,46681,4448.51,2022-06-01,2022-06-01,3,Completed
39193,39193,1763.03,2021-05-23,2021-05-23,2,Failed
98265,98265,9584.54,2018-08-04,2018-08-04,1,Pending
62495,62495,7217.14,2022-12-06,2022-12-06,4,Completed
6791,6791,3000.53,2018-10-17,2018-10-17,4,Completed
84328,84328,6645.09,2019-08-02,2019-08-02,4,Completed
2832,2832,458.65,2018-11-11,2018-11-11,2,Completed
21918,21918,8508.21,2023-01-29,2023-01-29,3,Failed
73485,73485,1318.98,2020-01-12,2020-01-12,3,Failed
42792,42792,4884.56,2021-08-22,2021-08-22,2,Failed
69293,69293,2638.82,2018-11-19,2018-11-19,2,Failed
63511,63511,8991.84,2019-05-26,2019-05-26,3,Failed
79457,79457,6289.8,2018-09-03,2018-09-03,3,Completed
59042,59042,858.71,2020-04-18,2020-04-18,2,Failed
92777,92777,6506.95,2020-04-16,2020-04-16,1,Failed
44191,44191,9545.45,2021-02-23,2021-02-23,2,Pending
18766,18766,2078.94,2020-11-29,2020-11-29,3,Pending
95302,95302,4305.44,2018-04-28,2018-04-28,3,Completed
50271,50271,982.44,2019-09-13,2019-09-13,2,Failed
65142,65142,7039.87,2023-03-21,2023-03-21,4,Pending
62394,62394,610.97,2023-03-09,2023-03-09,3,Failed
62890,62890,3105.88,2018-06-02,2018-06-02,2,Failed
57439,57439,163.2,2019-02-18,2019-02-18,2,Completed
5593,5593,3594.64,2018-05-13,2018-05-13,2,Failed
38120,38120,8253.11,2019-02-09,2019-02-09,3,Completed
94513,94513,2351.54,2020-07-30,2020-07-30,4,Pending
61433,61433,2630.79,2021-05-06,2021-05-06,1,Completed
70614,70614,1137.41,2022-09-05,2022-09-05,1,Pending
29627,29627,8161.11,2019-08-30,2019-08-30,1,Pending
9640,9640,6043.16,2020-12-11,2020-12-11,1,Pending
38858,38858,4185.54,2022-11-19,2022-11-19,3,Pending
53550,53550,3121.68,2023-02-14,2023-02-14,1,Pending
12188,12188,5640.23,2022-12-29,2022-12-29,1,Failed
8502,8502,7365.41,2018-09-05,2018-09-05,3,Failed
54024,54024,9640.87,2022-03-02,2022-03-02,3,Completed
35421,35421,559.5,2022-10-10,2022-10-10,2,Failed
43045,43045,410.69,2019-02-24,2019-02-24,2,Completed
14174,14174,9612.2,2020-06-22,2020-06-22,2,Pending
21007,21007,1187.71,2018-07-02,2018-07-02,3,Failed
17538,17538,6067.23,2020-02-26,2020-02-26,4,Failed
53950,53950,609.48,2021-11-20,2021-11-20,2,Completed
81057,81057,4270.92,2019-05-15,2019-05-15,4,Pending
76142,76142,1287.98,2021-04-27,2021-04-27,4,Failed
22139,22139,3395.47,2021-11-07,2021-11-07,1,Completed
71862,71862,8342.93,2022-01-03,2022-01-03,3,Failed
56182,56182,9151.85,2019-09-13,2019-09-13,1,Completed
32250,32250,1787.1,2021-02-12,2021-02-12,4,Completed
99065,99065,9477.65,2019-03-20,2019-03-20,3,Pending
61470,61470,6546.04,2020-03-14,2020-03-14,1,Pending
86660,86660,7582.62,2022-09-16,2022-09-16,1,Pending
87020,87020,215.06,2020-11-06,2020-11-06,2,Pending
36066,36066,6853.46,2022-09-28,2022-09-28,3,Pending
32044,32044,679.11,2018-12-08,2018-12-08,1,Completed
27520,27520,2177.16,2021-02-13,2021-02-13,4,Pending
56647,56647,3153.19,2019-08-23,2019-08-23,3,Completed
10671,10671,9539.84,2022-08-15,2022-08-15,4,Completed
12074,12074,237.52,2019-08-01,2019-08-01,4,Completed
89093,89093,5664.36,2018-09-11,2018-09-11,3,Pending
91284,91284,3543.52,2020-11-11,2020-11-11,2,Completed
43843,43843,4453.74,2021-11-08,2021-11-08,4,Pending
17898,17898,6754.71,2022-10-27,2022-10-27,1,Failed
56209,56209,463.68,2020-08-15,2020-08-15,2,Completed
37332,37332,6116.66,2022-01-01,2022-01-01,1,Pending
98832,98832,961.69,2021-12-17,2021-12-17,2,Pending
56302,56302,4062.17,2019-11-28,2019-11-28,2,Completed
43651,43651,9857.9,2022-12-09,2022-12-09,2,Failed
10931,10931,7839.57,2022-02-15,2022-02-15,4,Completed
57809,57809,5135.16,2023-02-23,2023-02-23,1,Completed
75748,75748,1685.06,2020-04-26,2020-04-26,3,Completed
41884,41884,6659.74,2020-10-07,2020-10-07,4,Pending
56945,56945,9698.43,2022-04-21,2022-04-21,2,Pending
9215,9215,9589.39,2019-07-20,2019-07-20,1,Failed
12423,12423,2894.3,2022-12-20,2022-12-20,3,Failed
18219,18219,715.03,2018-07-30,2018-07-30,2,Completed
24267,24267,305.01,2018-08-12,2018-08-12,4,Pending
61278,61278,949.96,2020-09-02,2020-09-02,3,Pending
14512,14512,3340.84,2022-08-14,2022-08-14,4,Completed
33238,33238,6512.46,2021-08-25,2021-08-25,2,Failed
58197,58197,7325.99,2018-07-24,2018-07-24,4,Completed
75370,75370,169.95,2019-06-01,2019-06-01,2,Failed
30382,30382,7612.18,2020-11-26,2020-11-26,2,Failed
43625,43625,7376.03,2022-01-17,2022-01-17,2,Failed
21764,21764,9128.3,2021-02-09,2021-02-09,2,Failed
19689,19689,8219.97,2021-06-23,2021-06-23,4,Pending
96080,96080,1076.84,2022-09-22,2022-09-22,1,Failed
75747,75747,1121.28,2021-11-30,2021-11-30,2,Pending
25682,25682,1187.53,2019-11-02,2019-11-02,3,Pending
9483,9483,1438.41,2020-05-09,2020-05-09,2,Completed
62046,62046,8174.51,2021-06-29,2021-06-29,1,Failed
35353,35353,2519.77,2019-09-25,2019-09-25,4,Pending
75542,75542,4713.66,2019-05-14,2019-05-14,4,Completed
84257,84257,407.59,2021-07-02,2021-07-02,3,Failed
3162,3162,7974.07,2018-07-24,2018-07-24,3,Failed
51555,51555,8988.13,2021-02-23,2021-02-23,1,Failed
20649,20649,4401.24,2021-01-31,2021-01-31,3,Failed
43424,43424,8296.28,2020-07-31,2020-07-31,2,Pending
23968,23968,8662.84,2019-11-13,2019-11-13,4,Completed
13250,13250,4427.42,2022-07-27,2022-07-27,3,Completed
21806,21806,3699.2,2019-12-03,2019-12-03,4,Failed
80896,80896,6095.21,2019-12-14,2019-12-14,4,Failed
42685,42685,4655.64,2018-09-01,2018-09-01,1,Pending
13586,13586,3797.46,2018-10-18,2018-10-18,3,Pending
8287,8287,8577.9,2019-02-04,2019-02-04,3,Completed
76297,76297,5903.37,2021-11-11,2021-11-11,4,Pending
75050,75050,5146.4,2022-03-26,2022-03-26,4,Failed
90066,90066,6812.12,2018-12-18,2018-12-18,2,Failed
68407,68407,8941.67,2019-04-26,2019-04-26,4,Failed
85271,85271,1567.5,2018-04-26,2018-04-26,3,Completed
8845,8845,4264.92,2019-08-14,2019-08-14,3,Failed
48042,48042,4564.0,2022-12-11,2022-12-11,4,Failed
91308,91308,884.75,2021-01-11,2021-01-11,1,Failed
67583,67583,4632.08,2021-03-24,2021-03-24,1,Failed
24773,24773,1521.65,2018-04-14,2018-04-14,3,Failed
62220,62220,7963.95,2019-06-25,2019-06-25,3,Failed
44604,44604,4947.52,2023-02-07,2023-02-07,1,Failed
57343,57343,2725.66,2021-06-07,2021-06-07,1,Completed
23106,23106,3802.2,2018-04-02,2018-04-02,1,Failed
73899,73899,9851.11,2022-04-17,2022-04-17,2,Completed
78740,78740,9687.93,2020-12-10,2020-12-10,3,Pending
39248,39248,4528.21,2020-12-19,2020-12-19,3,Completed
88749,88749,1859.66,2021-06-03,2021-06-03,3,Pending
66357,66357,9637.85,2019-02-26,2019-02-26,2,Pending
32217,32217,615.52,2023-03-08,2023-03-08,4,Pending
95954,95954,6474.5,2022-02-05,2022-02-05,1,Failed
10181,10181,936.46,2018-12-10,2018-12-10,3,Failed
45433,45433,4663.62,2018-11-18,2018-11-18,4,Pending
91265,91265,7972.82,2019-12-27,2019-12-27,1,Failed
60757,60757,1913.23,2020-12-06,2020-12-06,2,Pending
59345,59345,348.08,2021-04-18,2021-04-18,2,Pending
90629,90629,5797.12,2020-10-10,2020-10-10,1,Failed
56927,56927,4918.25,2019-05-14,2019-05-14,2,Completed
27403,27403,6264.88,2019-06-30,2019-06-30,1,Failed
32662,32662,455.02,2021-11-05,2021-11-05,1,Failed
44172,44172,836.07,2020-03-24,2020-03-24,4,Pending
42672,42672,7584.17,2020-09-02,2020-09-02,1,Pending
73037,73037,2267.28,2020-03-29,2020-03-29,4,Failed
3239,3239,8876.07,2020-07-13,2020-07-13,4,Pending
18079,18079,7644.76,2020-07-29,2020-07-29,1,Failed
51404,51404,1457.3,2018-10-15,2018-10-15,4,Pending
987,987,6935.84,2023-03-09,2023-03-09,4,Pending
53100,53100,7355.38,2020-06-08,2020-06-08,4,Pending
42958,42958,7481.68,2020-03-12,2020-03-12,4,Pending
17833,17833,8919.61,2023-03-10,2023-03-10,1,Pending
12276,12276,6977.48,2021-06-06,2021-06-06,4,Completed
15057,15057,2024.32,2019-03-23,2019-03-23,1,Failed
20943,20943,7781.54,2022-09-27,2022-09-27,1,Pending
54541,54541,1758.41,2022-08-23,2022-08-23,3,Failed
85317,85317,5692.07,2022-01-19,2022-01-19,3,Pending
51498,51498,8886.53,2020-01-05,2020-01-05,3,Failed
20446,20446,315.72,2018-06-26,2018-06-26,3,Pending
71645,71645,8760.61,2019-06-19,2019-06-19,3,Failed
71303,71303,6641.18,2018-05-03,2018-05-03,2,Completed
37985,37985,1886.6,2023-01-14,2023-01-14,3,Pending
77913,77913,3033.63,2023-03-24,2023-03-24,4,Completed
29116,29116,2695.52,2020-08-23,2020-08-23,1,Completed
34862,34862,1193.17,2021-07-28,2021-07-28,1,Pending
58858,58858,2719.23,2020-02-16,2020-02-16,3,Pending
4206,4206,9861.25,2022-10-23,2022-10-23,3,Pending
90820,90820,2656.16,2022-04-07,2022-04-07,4,Pending
195,195,354.02,2022-10-26,2022-10-26,4,Failed
64364,64364,28.29,2019-02-15,2019-02-15,3,Pending
16113,16113,5655.74,2018-04-12,2018-04-12,2,Pending
78508,78508,7004.37,2018-12-31,2018-12-31,2,Failed
54078,54078,8933.84,2018-08-20,2018-08-20,3,Failed
30202,30202,8957.59,2020-12-11,2020-12-11,2,Failed
24214,24214,5867.29,2018-12-06,2018-12-06,2,Pending
74462,74462,1289.97,2019-05-12,2019-05-12,2,Failed
60296,60296,1787.51,2022-08-16,2022-08-16,4,Completed
21746,21746,8594.24,2018-11-29,2018-11-29,4,Completed
19979,19979,406.61,2021-01-31,2021-01-31,3,Completed
45682,45682,5674.21,2022-11-06,2022-11-06,3,Failed
15804,15804,489.55,2019-03-06,2019-03-06,1,Completed
9722,9722,8202.06,2022-11-16,2022-11-16,3,Completed
25406,25406,3762.13,2018-09-25,2018-09-25,1,Failed
20802,20802,416.88,2020-10-04,2020-10-04,3,Failed
80386,80386,3156.5,2021-03-14,2021-03-14,4,Completed
94407,94407,345.41,2019-04-11,2019-04-11,1,Completed
27524,27524,4614.15,2021-03-31,2021-03-31,3,Pending
21369,21369,6212.14,2018-06-08,2018-06-08,4,Completed
44898,44898,7361.18,2021-01-18,2021-01-18,2,Failed
93954,93954,2738.84,2021-10-12,2021-10-12,3,Completed
18975,18975,5792.13,2020-07-25,2020-07-25,4,Completed
61334,61334,1286.48,2021-11-29,2021-11-29,2,Completed
9818,9818,9794.73,2019-12-25,2019-12-25,4,Pending
55466,55466,6081.13,2019-04-22,2019-04-22,3,Completed
80575,80575,1453.69,2021-10-02,2021-10-02,2,Pending
68042,68042,6803.54,2019-02-16,2019-02-16,4,Pending
21244,21244,4063.75,2021-04-17,2021-04-17,2,Pending
4014,4014,955.96,2022-04-09,2022-04-09,4,Failed
28568,28568,4255.48,2021-04-27,2021-04-27,3,Failed
15398,15398,1541.14,2021-06-12,2021-06-12,1,Pending
50566,50566,6880.12,2020-03-25,2020-03-25,4,Failed
5993,5993,7331.16,2018-10-12,2018-10-12,2,Failed
16557,16557,3645.73,2019-10-07,2019-10-07,4,Failed
14983,14983,9616.42,2022-08-07,2022-08-07,2,Completed
25688,25688,6683.05,2018-12-29,2018-12-29,1,Pending
13823,13823,651.77,2022-09-09,2022-09-09,1,Pending
74036,74036,3937.04,2021-04-04,2021-04-04,4,Pending
37975,37975,8534.05,2021-02-02,2021-02-02,1,Failed
19307,19307,4358.62,2018-11-21,2018-11-21,4,Failed
46597,46597,4943.94,2021-12-09,2021-12-09,4,Pending
28999,28999,2345.61,2020-12-05,2020-12-05,3,Failed
78130,78130,2059.72,2022-04-08,2022-04-08,4,Completed
2186,2186,74.95,2021-01-24,2021-01-24,2,Pending
41885,41885,5588.06,2020-09-21,2020-09-21,2,Pending
36073,36073,3737.27,2020-11-18,2020-11-18,1,Pending
83777,83777,5360.22,2020-01-03,2020-01-03,3,Pending
46043,46043,8978.95,2019-09-05,2019-09-05,4,Completed
31119,31119,4109.58,2018-05-21,2018-05-21,2,Pending
63640,63640,1987.48,2021-06-13,2021-06-13,1,Completed
73398,73398,423.25,2023-03-03,2023-03-03,1,Failed
3716,3716,4607.09,2019-07-07,2019-07-07,4,Pending
50497,50497,1680.81,2020-12-02,2020-12-02,4,Completed
98719,98719,5899.7,2022-06-02,2022-06-02,2,Failed
91132,91132,8715.23,2018-07-27,2018-07-27,2,Completed
34893,34893,9669.96,2018-11-05,2018-11-05,3,Completed
72012,72012,8374.2,2022-08-18,2022-08-18,1,Failed
4443,4443,6107.42,2019-12-06,2019-12-06,3,Failed
85626,85626,3530.3,2020-11-01,2020-11-01,3,Failed
73838,73838,2958.84,2019-03-25,2019-03-25,2,Pending
93303,93303,2821.67,2022-07-13,2022-07-13,2,Completed
23312,23312,4866.55,2023-02-17,2023-02-17,1,Pending
47321,47321,8593.19,2021-02-16,2021-02-16,3,Completed
29157,29157,1302.85,2022-01-13,2022-01-13,2,Pending
52053,52053,6141.0,2019-02-12,2019-02-12,2,Completed
36619,36619,596.94,2021-08-02,2021-08-02,1,Pending
56561,56561,9191.19,2023-03-10,2023-03-10,4,Pending
61944,61944,3159.84,2019-06-03,2019-06-03,1,Completed
78277,78277,5670.29,2023-01-30,2023-01-30,4,Completed
55470,55470,7813.2,2020-10-23,2020-10-23,1,Completed
75508,75508,2236.85,2019-08-05,2019-08-05,2,Pending
2768,2768,5906.43,2022-06-24,2022-06-24,4,Completed
98307,98307,5719.81,2019-07-12,2019-07-12,2,Pending
57283,57283,7019.11,2022-05-01,2022-05-01,1,Failed
32272,32272,5658.7,2019-04-04,2019-04-04,2,Pending
3273,3273,9231.14,2018-06-12,2018-06-12,1,Completed
13644,13644,7471.42,2022-06-18,2022-06-18,4,Failed
92560,92560,5174.2,2022-09-21,2022-09-21,4,Completed
16616,16616,1849.88,2022-09-03,2022-09-03,4,Pending
69668,69668,1889.98,2020-01-07,2020-01-07,1,Pending
54587,54587,1238.83,2020-03-13,2020-03-13,2,Pending
98744,98744,1785.52,2021-08-21,2021-08-21,1,Pending
57631,57631,8499.91,2021-03-22,2021-03-22,2,Failed
97915,97915,2594.97,2023-02-20,2023-02-20,3,Completed
62834,62834,269.43,2018-04-07,2018-04-07,1,Completed
964,964,2533.02,2021-06-01,2021-06-01,4,Completed
58092,58092,6530.47,2021-07-24,2021-07-24,1,Completed
42648,42648,8668.36,2022-01-26,2022-01-26,3,Failed
94502,94502,3443.32,2022-08-26,2022-08-26,4,Failed
70275,70275,2183.19,2018-05-30,2018-05-30,1,Pending
51855,51855,5266.06,2018-08-27,2018-08-27,1,Completed
20305,20305,4178.02,2022-03-02,2022-03-02,2,Completed
65888,65888,5773.45,2021-07-29,2021-07-29,2,Pending
9277,9277,9897.24,2021-12-17,2021-12-17,3,Completed
44137,44137,4734.3,2019-03-23,2019-03-23,4,Failed
49248,49248,2269.69,2022-12-22,2022-12-22,4,Completed
479,479,289.49,2019-05-21,2019-05-21,3,Pending
80173,80173,3195.74,2021-03-29,2021-03-29,3,Pending
43985,43985,6114.85,2021-01-01,2021-01-01,2,Pending
19246,19246,6231.07,2018-04-14,2018-04-14,2,Pending
78260,78260,7276.38,2021-11-12,2021-11-12,2,Pending
66473,66473,9306.02,2021-06-30,2021-06-30,1,Failed
43133,43133,7101.08,2021-11-04,2021-11-04,2,Failed
65496,65496,8382.48,2021-11-21,2021-11-21,4,Completed
56449,56449,8609.72,2022-11-12,2022-11-12,3,Completed
68818,68818,7613.54,2020-10-18,2020-10-18,4,Completed
74269,74269,8236.15,2020-09-01,2020-09-01,1,Pending
89304,89304,3484.96,2020-01-06,2020-01-06,2,Completed
1448,1448,4820.77,2018-06-11,2018-06-11,4,Failed
93086,93086,937.53,2018-10-26,2018-10-26,2,Failed
12641,12641,712.33,2022-12-07,2022-12-07,3,Completed
68830,68830,2371.19,2018-09-17,2018-09-17,1,Failed
31026,31026,17.58,2022-06-11,2022-06-11,3,Completed
3560,3560,8919.28,2019-07-02,2019-07-02,2,Failed
43444,43444,2596.9,2022-01-23,2022-01-23,1,Failed
58519,58519,186.15,2019-02-17,2019-02-17,4,Completed
44071,44071,4829.04,2021-12-25,2021-12-25,4,Completed
69042,69042,1234.81,2018-04-25,2018-04-25,3,Failed
22685,22685,5397.8,2022-02-19,2022-02-19,1,Failed
98354,98354,1034.38,2020-09-15,2020-09-15,3,Completed
39850,39850,5829.51,2019-11-05,2019-11-05,3,Failed
48654,48654,4262.95,2019-01-19,2019-01-19,4,Failed
48237,48237,5515.65,2020-12-04,2020-12-04,3,Completed
25832,25832,1598.24,2019-11-04,2019-11-04,4,Failed
28828,28828,7741.3,2021-02-23,2021-02-23,1,Completed
99216,99216,3262.3,2020-11-29,2020-11-29,4,Pending
30697,30697,748.25,2018-12-07,2018-12-07,3,Failed
53756,53756,8551.21,2022-05-12,2022-05-12,3,Pending
97711,97711,5733.5,2019-12-09,2019-12-09,2,Pending
73013,73013,6882.98,2019-08-28,2019-08-28,3,Completed
74080,74080,3545.93,2019-08-20,2019-08-20,4,Failed
7521,7521,6534.33,2019-03-20,2019-03-20,2,Failed
38698,38698,5090.57,2018-03-31,2018-03-31,2,Completed
51007,51007,575.5,2021-05-04,2021-05-04,2,Completed
17540,17540,7495.36,2021-11-29,2021-11-29,3,Pending
41086,41086,8660.53,2020-03-08,2020-03-08,4,Failed
41010,41010,2981.48,2022-04-19,2022-04-19,2,Completed
3586,3586,443.8,2023-03-21,2023-03-21,2,Pending
21162,21162,8512.11,2022-03-10,2022-03-10,1,Failed
43578,43578,5899.93,2019-11-15,2019-11-15,2,Failed
79033,79033,9554.8,2021-08-11,2021-08-11,4,Completed
57103,57103,971.47,2020-07-05,2020-07-05,3,Completed
72151,72151,2944.63,2022-08-08,2022-08-08,4,Failed
87412,87412,586.49,2018-06-25,2018-06-25,4,Pending
83183,83183,6719.13,2020-10-12,2020-10-12,1,Failed
22520,22520,3755.44,2020-09-02,2020-09-02,1,Completed
69565,69565,5076.4,2022-01-10,2022-01-10,4,Pending
65994,65994,9495.88,2018-09-19,2018-09-19,3,Failed
6085,6085,1292.48,2021-05-15,2021-05-15,2,Completed
41423,41423,4693.85,2020-11-18,2020-11-18,2,Pending
78285,78285,6587.96,2022-06-22,2022-06-22,2,Pending
81465,81465,8307.69,2022-03-08,2022-03-08,4,Completed
79481,79481,2630.85,2020-09-22,2020-09-22,2,Completed
4309,4309,8422.51,2018-11-12,2018-11-12,2,Completed
97730,97730,9197.82,2019-10-18,2019-10-18,4,Completed
54273,54273,9203.91,2022-08-14,2022-08-14,2,Pending
40144,40144,5176.92,2022-08-05,2022-08-05,3,Completed
55970,55970,948.58,2018-06-15,2018-06-15,2,Completed
89171,89171,4412.26,2023-01-24,2023-01-24,2,Pending
73304,73304,929.38,2020-04-10,2020-04-10,3,Failed
56332,56332,4794.12,2019-02-12,2019-02-12,1,Completed
31641,31641,963.86,2019-07-19,2019-07-19,3,Completed
10651,10651,3727.7,2019-01-04,2019-01-04,1,Completed
22772,22772,6656.08,2022-12-26,2022-12-26,4,Failed
72082,72082,9740.05,2020-11-27,2020-11-27,4,Failed
60215,60215,2668.34,2022-01-31,2022-01-31,3,Pending
80368,80368,5840.87,2022-12-09,2022-12-09,2,Completed
50393,50393,9852.14,2018-03-30,2018-03-30,4,Completed
49485,49485,8511.23,2021-01-25,2021-01-25,1,Pending
5327,5327,1101.7,2021-05-12,2021-05-12,1,Failed
44241,44241,9118.8,2018-04-02,2018-04-02,1,Completed
84951,84951,9667.69,2020-06-21,2020-06-21,3,Failed
45386,45386,5155.98,2021-02-12,2021-02-12,3,Pending
44659,44659,9760.49,2022-08-19,2022-08-19,2,Pending
44484,44484,1770.04,2020-11-20,2020-11-20,3,Pending
9116,9116,5598.48,2019-11-21,2019-11-21,4,Completed
55199,55199,9707.34,2018-05-21,2018-05-21,4,Pending
56365,56365,2124.19,2019-06-29,2019-06-29,4,Completed
939,939,9407.28,2019-08-06,2019-08-06,3,Completed
65340,65340,8646.37,2019-06-28,2019-06-28,3,Pending
9813,9813,3769.43,2018-03-30,2018-03-30,3,Pending
57348,57348,1986.0,2023-01-04,2023-01-04,1,Completed
90657,90657,7563.46,2022-04-24,2022-04-24,3,Completed
52932,52932,9377.82,2018-07-23,2018-07-23,1,Completed
5996,5996,8417.07,2021-08-21,2021-08-21,1,Pending
89836,89836,8082.93,2021-09-18,2021-09-18,3,Failed
82492,82492,6084.91,2022-06-20,2022-06-20,4,Pending
65157,65157,9094.87,2019-09-22,2019-09-22,3,Failed
4580,4580,2994.5,2021-03-07,2021-03-07,1,Completed
24026,24026,3900.06,2019-11-17,2019-11-17,3,Completed
73495,73495,2206.32,2021-09-21,2021-09-21,4,Pending
90057,90057,4308.56,2021-01-11,2021-01-11,1,Completed
17406,17406,4666.22,2020-06-10,2020-06-10,1,Failed
83526,83526,245.04,2020-12-10,2020-12-10,3,Failed
20883,20883,7617.74,2019-07-18,2019-07-18,4,Pending
2329,2329,4375.91,2018-10-17,2018-10-17,4,Failed
8148,8148,7905.33,2020-03-08,2020-03-08,2,Pending
9406,9406,8134.33,2018-10-12,2018-10-12,2,Completed
54103,54103,6591.3,2019-10-02,2019-10-02,3,Completed
21784,21784,2212.82,2020-07-12,2020-07-12,1,Failed
92737,92737,1005.07,2021-02-05,2021-02-05,1,Failed
35260,35260,107.51,2021-04-11,2021-04-11,2,Completed
97522,97522,4476.28,2022-10-08,2022-10-08,2,Pending
84645,84645,5541.41,2022-01-28,2022-01-28,4,Completed
30673,30673,7749.98,2022-02-26,2022-02-26,3,Completed
47180,47180,6835.75,2019-02-28,2019-02-28,1,Pending
84089,84089,6616.76,2019-11-10,2019-11-10,3,Completed
3219,3219,7516.83,2018-10-14,2018-10-14,2,Completed
67653,67653,5333.91,2022-08-07,2022-08-07,3,Pending
70434,70434,8743.36,2021-01-23,2021-01-23,3,Completed
70278,70278,4608.5,2022-03-29,2022-03-29,2,Pending
32033,32033,5890.12,2022-02-01,2022-02-01,2,Pending
20971,20971,253.58,2022-02-20,2022-02-20,1,Failed
5995,5995,9115.94,2020-08-10,2020-08-10,4,Completed
10173,10173,8809.47,2022-07-23,2022-07-23,2,Failed
60644,60644,5682.62,2018-11-20,2018-11-20,2,Failed
4208,4208,5578.09,2023-01-25,2023-01-25,4,Pending
